X_11_0,X_21_0,X_12_0,X_22_0,X_13_0,X_23_0,X_14_0,X_24_0,X_15_0,X_25_0
-4.260660319,24.1015651,-10.32439011,17.27297109,14.59236174,12.27580826,20.10735701,20.49821249,25.79576898,26.43382604
-4.142738426,24.77604805,-10.19103577,17.12870625,15.629167,12.60948615,19.97412077,20.20796119,25.61543116,24.56068048
-2.770990411,24.45002383,-10.54482301,16.68267356,15.00240993,11.80124088,19.55913647,20.31800345,25.26090028,24.34497237
-3.114207968,24.15984754,-9.485632968,17.21691099,15.92368398,11.71083652,20.51792398,20.01114226,25.07538661,25.56483842
-2.368126774,24.40019962,-10.85723857,17.2048141,15.02595574,11.81036417,20.1368764,19.25296427,24.6789163,25.90787425
-2.82326017,24.69029039,-10.99898065,16.12528396,14.96553102,11.99037685,20.04000391,19.72900899,24.46113591,25.11615984
-2.800311012,24.24448661,-9.933666592,16.92262374,15.4120405,11.50246318,19.9954307,20.66540303,24.92365116,24.18414413
-3.039587633,25.36829796,-9.668048455,17.6397867,14.72156583,11.46217734,20.08271771,20.4887938,24.7285739,25.65546083
-2.53575263,25.92732227,-9.643528196,16.4216542,14.53006208,12.28102436,19.47064005,20.51021032,25.61160957,24.44905838
-2.920320267,25.26094839,-10.66226194,17.80885571,14.94834709,11.52573068,20.31256437,20.12226613,25.63655199,25.05427343
-3.794195432,25.68379836,-10.50635653,16.61878078,14.85796232,11.83670911,19.48974525,19.34581494,24.93413291,24.80211316
-3.087788037,25.4143504,-10.44203124,16.24508653,15.05606447,12.16543818,19.43210321,18.410236,24.95074445,25.51913908
-2.066690571,24.40177966,-9.720284196,17.24029603,14.50471007,12.69983799,19.41652417,20.85606797,24.67803231,25.32423672
-3.618201068,25.53790167,-8.99301657,16.6171598,14.71196231,12.63186351,20.83668727,20.24664045,25.51513914,24.4129464
-2.764609344,24.64070362,-9.880345805,16.62270791,15.66965711,12.17543911,19.27567497,20.99246359,24.46498658,24.44466168
-3.271245138,24.90832534,-9.868823935,17.21092964,15.16876897,12.54398401,19.56471087,20.09062489,25.21452142,24.63800787
-2.309773041,24.92078332,-10.08135476,16.74246735,15.84975776,10.46504856,20.23685446,21.10239522,24.98882741,25.22446038
-2.853589216,24.98360069,-11.28154852,17.14690635,14.81005846,11.39070652,19.7831221,20.45409832,25.32032562,25.06944993
-3.039990188,25.40176924,-10.37587678,16.37393932,15.59503755,12.33189456,20.26566249,20.61624317,24.20229563,24.38811668
-3.097669068,25.29183783,-10.90010295,17.33455254,14.91821429,12.69390641,19.82295009,19.43136181,24.39381049,23.6049483
-2.295803106,24.81586491,-10.34701336,16.59542198,14.83865322,12.32115976,18.54934326,19.47374962,25.69117645,24.75648918
-2.612687048,24.66283698,-9.681786276,17.42624663,14.24898281,12.11556419,20.64195313,19.99274721,24.76264629,24.30961583
-2.721545341,24.70865117,-10.23083697,16.36716384,15.87031152,11.5065369,20.57315614,19.06129418,24.20780213,25.06715329
-2.98002637,24.71782431,-10.44129792,16.77334093,15.20133673,12.42024686,20.16725603,20.17691094,25.36157074,25.08337921
-4.064957681,24.92536742,-9.561970869,16.21588949,14.40809926,11.99124628,18.90080301,20.05775308,25.13433515,24.80484958
-2.912018545,24.87259322,-9.603477738,16.82908352,14.61903042,12.68927227,19.84671072,19.97713921,24.35019596,25.41218254
-2.776249887,24.48457328,-10.3708975,17.16647169,15.45257376,12.25174093,20.61933229,19.69977033,25.31531562,25.10158501
-1.745625233,25.71695149,-8.136590748,17.10065478,14.52123434,12.16479245,20.08358272,19.51940882,25.46186715,24.77564642
-2.269919007,25.16772723,-10.11338919,15.95937429,15.2802485,11.12922573,19.89584542,19.97732186,24.74918327,24.64007694
-4.275261837,25.70735187,-9.979221787,16.9812173,14.82276704,11.82567196,20.60471528,20.23529018,24.88821909,25.43886051
-3.027407241,26.1476279,-10.48325069,16.81300938,13.97979539,12.35912981,19.80266032,19.31692085,24.71798944,24.53820445
-3.371062942,25.26314726,-10.00874071,16.96747745,15.36370487,12.02690943,20.3375661,20.57409413,24.35674419,24.93826749
-3.186192976,24.60721275,-9.998640569,16.98404898,15.36327703,12.32688127,18.5749604,20.28489776,25.32999265,25.43662504
-3.049928249,25.58834814,-9.919230138,16.82822151,14.53452511,12.53437629,19.93538173,20.13730067,25.23208216,25.91636823
-3.162720163,25.4275107,-9.984270379,17.0641513,15.91625717,11.81392152,19.7859058,19.48625426,24.99978007,25.47542288
-4.048815533,24.90832648,-10.28662644,17.29806443,15.71201456,11.85070462,19.6721422,19.66284668,25.28033982,25.41244395
-3.029563389,25.52756323,-10.23027595,17.6899738,14.37820768,12.48929703,19.95138788,19.90274536,25.11693041,24.8011331
-2.854154752,24.8455797,-10.46439077,16.85507745,14.50842545,11.934277,19.34088944,20.00565651,25.39883263,25.19598854
-2.805437049,25.68860364,-11.14208745,17.13926624,13.98831913,12.65312902,20.27411152,19.78902165,25.34443564,24.64216397
-3.058286547,24.79208301,-10.19600753,16.87135359,14.76618118,11.56912626,19.57424754,20.23008666,25.03480475,24.7104987
-2.054971333,24.97774458,-10.1165164,18.10370614,15.36671376,13.03110719,19.10998604,20.23801202,25.41180047,25.72963444
-2.740613815,24.04451679,-9.081363478,16.95277532,15.72756763,12.61570653,20.17681609,19.83045108,25.46591253,24.65924564
-3.212329232,24.37746877,-10.15912243,17.58295399,14.89813457,12.12025091,19.96981481,19.46384301,24.74428344,25.16896947
-3.132100524,24.62389026,-10.05623312,16.37470281,15.15315638,11.76809365,20.27177288,19.41997544,25.04463756,24.81041135
-3.945898307,25.98312183,-9.933892921,17.27418996,14.83582666,12.0359409,19.32851643,20.23061987,26.15335626,24.88242963
-3.463029573,25.25061953,-9.195891219,17.26738057,15.24052237,12.20332672,19.9206035,19.59797396,24.92826081,25.75358357
-3.124694464,24.53785921,-10.69280212,17.02976201,15.16418251,10.74179963,20.20579629,19.64035438,24.27186243,25.08589796
-3.725025021,24.92266886,-9.646730663,17.51597308,15.46826315,11.76229142,19.4784977,20.65563937,25.11037608,25.19188427
-2.868156037,25.02648204,-9.439001102,16.9536769,15.14870222,12.04597093,19.41035268,19.88002255,24.90962918,25.44127535
-2.404794829,25.36270922,-10.43771511,17.08109535,14.90356168,11.82667733,20.06499609,20.50015653,24.59634006,24.47322934
-2.882143496,25.18954029,-9.139239523,17.51918873,13.93693146,11.43586019,19.9016234,20.47589583,25.32923388,25.26548075
-2.688792681,24.37197795,-9.992739808,16.96211485,15.24870748,11.76050274,19.8701357,20.52239032,25.35389286,26.03851757
-2.901295629,25.4463863,-10.24928295,16.53079822,16.15936823,12.26775805,19.58730599,20.10683537,24.61069584,24.30662905
-2.429877306,25.48995539,-10.04995939,16.89291451,15.31316771,12.25244151,19.72792538,20.25189117,25.10163011,24.84332305
-2.820472198,24.9947331,-9.791428522,17.27391602,15.62750508,12.21174305,19.54397656,20.46019885,24.81609747,24.89718981
-1.979258664,24.93819839,-9.822915713,18.10228179,14.36068639,11.8146435,19.90951347,20.06993462,25.65993986,23.69718893
-2.727512339,24.89234277,-10.44575802,16.61540883,14.94077701,11.91878096,20.24378703,20.13788201,25.2838995,25.12959995
-3.542584793,24.98907676,-10.2595697,17.48248541,15.81638984,12.37937807,19.55200598,19.11635073,24.38712209,25.8341212
-3.336329908,25.43579436,-9.516775695,16.72121865,14.92980219,10.91679244,20.369304,20.20050001,25.22391221,24.61786954
-3.008501821,25.33695444,-10.03763192,17.0714111,14.79372407,11.74610598,19.6520841,19.92918292,25.28793716,25.49517409
-3.080609751,25.42805305,-10.18447424,17.15797829,14.37717331,12.8639771,20.48551525,19.83923083,24.82613735,25.0246737
-2.194229293,25.21834841,-10.27247561,16.70375989,15.19664722,11.99750634,19.0425276,20.3179457,25.3820293,24.1320489
-3.377173167,25.97079859,-9.864338281,16.49797524,14.87476595,11.92498979,20.40925348,20.07426822,25.05300949,24.14306103
-2.455075315,25.30626741,-9.554689437,16.66775196,15.09527583,12.31383984,20.51884004,19.73977907,25.2335226,25.73512726
-3.052279634,24.80272623,-10.06099259,17.79228584,15.72329717,12.53570159,20.45489744,20.04411774,25.46853502,25.04777331
-2.870969366,25.25030418,-9.302299686,16.43343165,14.89047945,12.50150925,20.50290322,19.72293378,24.10308357,24.54817893
-3.332236076,25.13298722,-9.80430518,16.73229674,15.32020095,12.29275214,20.12639112,20.12345856,24.48092818,25.61551262
-3.268993819,25.06398711,-9.611015888,16.64111603,14.38137568,11.43927435,20.17804974,20.32596044,25.0531609,25.23096063
-3.042870162,25.09029805,-9.354571431,17.27437409,14.76594139,12.40905753,19.00616008,20.65237588,24.95924872,25.25258691
-2.720481978,24.89673095,-10.4348649,17.55729026,15.34457326,11.43786363,20.190732,20.47945433,25.77784371,24.51204684
-2.96225226,24.79144924,-10.70571938,17.07802026,15.04116644,11.54311107,20.40872794,20.61262136,24.56219364,24.80478126
-2.493803147,25.11949125,-10.21396279,16.95988139,15.73743147,11.82264486,19.62777813,20.03484469,24.70553132,25.10451807
-3.258980826,25.10531272,-10.34581445,16.86526951,15.18417211,10.96077422,19.89263031,20.22816063,24.15073323,24.68900297
-3.064520836,25.92550763,-10.28281574,16.81915957,15.01102012,11.7244657,19.87455552,19.95461599,24.57985176,25.1491603
-3.592759374,24.54039779,-9.866092854,16.35164251,15.73613878,12.05799382,19.88534807,19.75225933,25.97933155,24.85527873
-3.21566691,25.37095384,-10.40972767,17.22867746,14.95986284,12.41728432,19.28111461,20.14531033,25.04511559,25.02137953
-3.267670753,24.5107444,-10.22268887,17.34928885,15.26793525,12.30805335,19.52433829,19.97147064,25.6864398,25.9549232
-2.963109777,25.45250728,-9.699064816,16.80271805,15.88760255,11.73633573,19.06546119,20.3949106,25.15973846,25.21898387
-2.644850727,25.00877945,-10.84147887,17.43953041,14.95627619,12.43793177,19.82837473,20.040873,25.61637546,25.94066769
-3.506438693,25.74900499,-10.00575021,16.98741355,14.48324168,12.4579909,20.15981701,20.58515195,25.64461739,25.9959814
-3.324760514,24.69430835,-9.713955712,16.14415893,15.06520699,11.80787982,20.12512226,19.52572489,25.6032996,25.05148944
-2.503242356,25.91471864,-10.37283466,16.96763606,14.92985629,11.35124613,19.65087282,20.1108154,25.10218304,24.99582049
-3.082907944,25.14402321,-9.436873185,17.26850582,15.65374576,12.34114669,18.91915226,19.98660535,25.83174868,24.63499862
-2.897007985,24.38617118,-9.996024121,17.04387037,15.01743129,11.85705304,20.03238046,21.215568,24.63638276,25.13079033
-3.256611134,25.01949634,-10.56634713,17.47807949,14.78811003,10.99853508,19.87361497,20.20613901,24.30373966,24.68087836
-3.010130565,25.26894397,-10.03425408,17.38816231,14.39665578,12.04419631,19.41357739,21.06950232,24.53726543,24.86433916
-2.913271919,24.68186311,-10.4962011,17.33675921,15.10123938,11.2431517,19.91912198,20.09463752,25.22129286,25.56530532
-2.796091743,25.02748225,-10.00778255,16.84955218,15.49295241,12.7797865,18.96507478,19.98907992,25.40756581,24.0589018
-2.825938585,25.90333416,-9.775373088,17.57267793,15.5202838,12.60119123,20.01929399,19.24523637,24.92231309,24.49512252
-3.183564159,25.36328186,-10.76053087,16.80327973,15.49333736,11.91814392,19.76298655,20.10843636,26.06952496,25.84999222
-3.522961,25.52877005,-10.62864416,17.07622261,14.02006682,11.98875325,20.19884492,20.65689235,24.57446763,25.33732257
-2.536778367,24.34579803,-10.0683432,17.67515989,14.82268178,13.49727301,19.25387416,19.59909991,24.35559506,24.87056031
-2.261805475,24.57428957,-10.35353668,17.2288497,15.68778958,12.28884504,19.87123556,19.72030364,25.23965036,25.76282028
-3.989822444,24.89822239,-9.686054127,17.31037645,14.86323841,12.68775978,19.68746981,20.33288564,24.92510764,25.43238577
-2.655898145,24.61017326,-9.428904839,17.51429589,14.56884142,12.47857655,19.43393536,21.56329953,24.88938363,24.90922688
-3.051100837,25.43609018,-10.435125,17.43358785,15.51967331,11.84759218,19.5110944,19.82648786,25.38016532,24.57980708
-2.804648063,25.04756926,-9.905316716,16.78297965,14.75584208,12.80804911,19.81412274,19.4365525,25.37464387,24.60598886
-2.899580486,24.63325508,-10.64136884,17.21082856,15.1098588,11.88146996,19.76284049,20.08121583,24.69369802,24.70710324
-3.117977575,24.48021003,-11.13233387,17.09582696,14.15531942,12.15928871,20.17350383,19.52486326,25.30128186,24.36172871
-3.426072612,24.74679082,-9.606047948,16.36327529,15.47951403,11.42203662,20.42683266,18.77410121,24.50264275,24.91229989
-2.987336914,24.87685911,-9.764682464,15.7560577,14.62800792,11.39213415,20.43778706,20.40143483,25.40446107,25.06524235
-2.02038584,25.55918057,-9.674485098,17.13682369,15.01721246,12.21938862,20.82657857,20.10784853,25.28002585,26.16304004
-3.63621614,24.9545749,-9.949931986,17.29007733,15.28059213,11.9454716,19.35935598,19.75349737,24.71936349,25.79602931
-3.375368915,25.09386749,-9.90970556,16.90594065,15.44784345,11.64541959,20.02714973,20.74849759,24.91389689,23.92368851
-4.355423798,25.50737884,-9.458692636,17.34811205,15.13044496,11.96443369,19.13853142,19.70345741,24.44059361,24.81118993
-3.22051991,25.36617565,-10.14161592,17.21816453,14.49779603,12.81705775,20.18895858,20.21363454,25.75170597,25.65403909
-3.572872979,24.91346251,-10.7586433,17.82813023,15.23126553,12.09392533,19.98243874,20.37474131,24.11189349,24.87388109
-3.073060004,25.57851467,-9.664445215,16.74604876,14.99650905,11.88828057,20.14742635,19.56453886,25.07408543,25.2994134
-2.1174003,25.16611188,-10.92658978,16.47832633,15.13177487,12.27896649,19.87876446,20.29619999,25.55090725,24.07626626
-3.07453106,24.66963578,-8.709878741,18.021813,14.32982054,12.18588101,19.93260913,19.87892701,26.39265977,25.29366266
-2.539071817,25.38589205,-9.571740791,17.87035284,14.77781001,12.44599982,19.49576176,19.79884225,25.40537744,24.07822815
-2.5878602,25.13867903,-10.09180199,17.77108473,14.40789943,11.88903987,19.74775932,19.46455683,25.81484941,25.47866962
-3.227500948,24.62375073,-9.967237817,17.11453298,15.15903357,11.78966702,20.50193449,20.69354847,24.69670663,24.87461239
-2.613842825,24.80275082,-10.11528081,16.77160635,14.89277745,11.69571001,20.31788459,20.40647892,24.95547448,25.97621652
-3.184287911,25.03768329,-9.964154854,17.18394761,14.73746604,11.92227976,19.34856068,20.38069083,25.69330063,25.23615968
-3.60301525,24.79800044,-9.618413614,17.40577824,15.02377791,10.76590911,19.98281064,19.92791024,24.93655886,24.82194054
-2.850763861,24.6280024,-9.948948865,17.10342853,16.42258201,11.59280978,19.88330346,19.61689825,25.42313248,24.56299894
-3.878263426,24.53159314,-10.44219629,16.87441557,14.67984345,12.24816003,19.88597659,19.27187855,24.91301679,25.68096479
-2.96037538,24.95554336,-9.688167638,17.4131136,15.28742585,11.4291647,20.13969738,19.29737183,25.31793486,25.8017047
-3.050823903,25.35031139,-10.8007054,16.74779878,14.61657316,12.14694674,19.78205357,20.27132065,24.7397649,24.97758672
-3.474589685,25.56447907,-10.47293232,17.52933709,14.54609025,11.55208989,20.88251577,20.24637367,25.26266217,24.76512403
-2.955935479,23.57906516,-9.530537359,17.76634917,15.20315263,12.46206514,19.76521887,20.20212707,25.55613902,24.43418215
-3.069114372,24.71964207,-10.1130012,17.37254601,15.23979397,12.48776518,20.42881219,19.00939851,24.29696274,25.69102767
-3.589483126,25.64979908,-9.71133797,16.44550028,14.85314613,12.03516973,19.24817943,19.50286144,24.2365273,25.85111227
-3.168511759,24.46384134,-9.652169296,17.23667373,15.03132381,11.72443852,19.89337128,19.71111343,24.64926571,25.31268987
-3.343855707,25.30398626,-10.82287198,17.1920472,15.56732543,11.62982272,20.56291498,20.67051493,25.35368055,24.91894078
-3.469546868,24.48849854,-9.868327446,17.09220555,15.22162216,12.6348628,19.92287613,21.05036994,25.09254368,25.60968122
-2.882006718,24.22406113,-10.02162437,16.3432777,14.4828114,11.25423607,20.46859653,19.35260882,24.40729945,24.75623551
-2.415515366,25.02554175,-10.19211718,16.50406237,15.43691042,11.77911776,19.39111571,20.84279308,25.40131773,25.01659766
-3.166679608,24.99126117,-9.823085612,17.08066502,13.8440061,11.16372925,19.82560658,19.98883127,25.01755254,26.44128614
-3.291241301,24.73172792,-10.17357421,17.63421695,15.52212221,11.61768498,20.35424417,20.537038,24.08689332,24.9332748
-2.469952898,25.621359,-10.02387888,17.04628975,14.93619016,12.56516489,19.98880852,18.96129018,24.2797388,24.60795535
-2.718121975,25.4750881,-10.38921736,17.37481003,15.8102956,12.11339788,19.91052613,19.14418942,24.86056059,26.19005274
-2.667077952,24.61103866,-10.07104882,16.84379455,15.6129787,12.1543189,19.60854395,20.23370424,24.67872862,24.96638002
-3.040208099,24.56461543,-10.06121615,17.28943724,14.54147069,11.58461602,19.70244833,19.59449269,24.8554688,24.90768567
-3.02092956,25.65520489,-10.38934397,18.09813764,15.35827352,12.77685631,19.71662202,20.12262975,24.68551708,25.32481203
-1.972033906,25.84494595,-9.806327888,17.37451061,15.24890863,12.03650971,19.68070344,20.16695825,24.05988275,25.25970587
-2.289472534,24.98955686,-9.306087946,17.96820043,14.99038983,11.1316683,19.6724237,19.78423075,25.14555642,24.3253942
-2.824831942,25.17854588,-9.994684834,16.98824368,15.24983528,12.69352178,20.24128305,20.10846038,24.49541597,23.96111905
-3.642597398,25.00787785,-9.955833661,16.79949918,14.6810551,11.44038522,20.00808043,19.17743467,24.22557796,24.65952544
-2.963340305,25.69708935,-10.73117113,16.50121846,16.06854327,12.67613559,20.25146309,19.67515715,25.40573208,25.46031964
-2.955437253,24.39237389,-9.362892784,16.91150815,15.58630714,11.16269445,20.62717268,19.70142566,25.45533632,25.52438175
-2.876269018,24.8368751,-9.560016579,16.20876994,16.68980457,12.0459981,20.31231534,20.76567454,24.44548804,25.03005871
-2.69685177,25.38240455,-10.47524622,16.84862311,15.35218504,11.67186375,20.39774426,20.06367795,25.07513518,25.00741115
-2.003528833,24.98917732,-9.540091518,17.00714076,14.61121814,11.33188971,19.46752187,20.1242221,25.1964096,24.95775094
-3.165623301,24.71112284,-10.21928328,17.89638714,15.40472901,12.08999688,20.01712296,20.41149027,24.40978337,23.98729872
-1.697297917,24.90472342,-9.734612555,18.06257536,14.9110927,12.35977868,20.64065446,19.77780531,24.83515457,24.49088398
-3.542315893,25.14200337,-10.45247294,17.12650117,14.44202816,12.41968689,19.42887607,20.0732287,24.99346496,24.40729434
-2.809903826,24.17176491,-9.941805023,17.06152016,14.8479667,11.96817184,20.07368288,19.85929536,25.44857221,25.2171604
-3.514528353,24.31795191,-9.816628306,16.58047123,15.00038467,11.79123352,20.51398499,20.22426875,23.84646673,24.72968497
-3.414762401,25.05520713,-9.639890601,17.86785084,15.18396034,12.14786578,20.47656999,21.27770939,25.13979347,23.87411589
-3.663126236,24.19463137,-9.101150235,16.76181156,14.77965033,11.70928835,19.88529768,20.15606042,25.77942207,25.24368945
-4.0331032,25.1989617,-10.45352497,17.30526454,15.98683659,11.61361292,20.2804369,21.28282297,24.12982815,25.26943847
-3.549451247,24.74138392,-9.777260654,17.38346158,14.9749176,11.22438153,19.66743294,19.86253788,25.41820746,25.58337938
-2.787369814,24.62571056,-9.515823284,17.0859193,15.47713318,11.2268905,19.97195504,20.41597972,25.4949708,24.64684576
-3.825404918,25.72957053,-10.35332754,17.57659596,14.76615158,11.49599119,19.59300971,20.50224537,24.54818396,25.43367047
-3.072767546,24.91362961,-10.2450262,17.44594203,14.53341766,11.74251497,19.87666425,20.46323163,24.90717819,25.05320647
-3.909370894,25.66100521,-10.78771128,17.93152928,14.98843035,13.18261279,19.7577361,19.87243438,24.71682373,24.15721049
-3.285398803,24.69197296,-9.865069846,16.47125383,14.83856132,11.72120966,20.41436053,20.59196779,24.23461368,24.57152711
-2.30669383,24.5406853,-10.44419142,16.92164422,14.78716693,12.54386166,20.25680458,18.84473645,25.50878372,24.65211996
-2.317576245,25.12018766,-10.29486113,17.46859559,14.96466022,11.8373461,20.06799848,20.5731362,24.63779815,24.80758865
-3.311267429,24.6603283,-9.682044717,17.6810889,14.80438966,11.79028982,20.01250049,20.15886043,25.06201059,26.38980453
-3.277691817,24.39088917,-9.880255956,17.21759241,14.89917065,11.82308474,20.31390056,20.50415979,24.47103647,25.11475251
-3.151506925,24.03666702,-10.36051235,17.01715315,16.06026017,11.52820131,19.71933092,19.22316849,25.12590964,25.32309628
-2.889517153,25.3618625,-9.520380507,16.24842996,16.02996106,11.88836505,20.81268145,20.26193897,24.98701554,25.4470832
-2.823992745,24.93481752,-10.74999694,16.87832696,14.43474725,11.72330648,20.75209245,19.83631317,24.87774924,25.14871148
-2.84445124,24.89741961,-10.54617202,16.45117155,15.24176551,11.92907289,20.32133388,20.1278727,25.51465075,24.24642417
-2.223550247,23.52246815,-10.19804941,16.48312357,15.77426011,12.3897475,19.20115115,18.79246748,25.57465153,24.05132953
-2.78280357,24.85133207,-10.42145645,16.85258173,14.98629337,12.54687978,20.12152991,19.7930848,25.17519033,24.02146915
-3.696973366,24.44413029,-10.51187583,17.26868322,15.37761432,12.24993383,20.30930877,20.40716904,25.10622213,25.41090133
-3.214369937,25.2776717,-10.37718927,16.8171001,14.47089951,12.87656983,20.38036748,20.50356045,24.74389255,25.20384177
-2.232747098,23.94492594,-9.716146477,17.54535446,15.18007399,11.63364882,19.94693269,20.03751904,24.34928455,24.41206216
-3.24458384,24.9874241,-9.468967169,16.57963039,16.24844936,11.9109106,20.97287451,20.90697037,25.45714001,24.35721834
-2.987197771,25.01673573,-10.75543385,16.83019025,14.29302561,12.04453837,19.91829704,19.97419974,25.00499473,25.39796392
-1.915192434,24.29727345,-10.15673229,16.62476308,13.51639045,12.43108648,19.56013963,20.02644678,24.79675051,24.85003053
-3.100778041,25.94734064,-9.811774839,16.40908866,15.42870183,12.57031018,20.48060024,19.67751728,24.20546669,24.57128684
-2.907547556,24.8737371,-10.27290096,17.07475855,14.73019745,12.0203058,19.22495073,19.70518553,24.7852558,25.09098901
-2.560806259,24.82053948,-10.21059722,18.29291059,15.60264177,12.63576615,19.75975672,20.16926569,24.67397988,25.0186228
-3.250223854,25.44592104,-10.47194781,17.25918933,14.1263123,12.2362142,19.85266698,18.66523114,25.45411031,25.0564081
-4.112997745,24.96197998,-9.765792745,17.4743847,14.15782815,11.8467771,20.17559455,19.94309782,25.15864488,24.90623911
-2.968356796,25.62657595,-10.32169513,17.11609345,15.1185969,11.83489577,19.38225018,20.32539801,24.13547928,24.89488031
-2.918259676,25.39538425,-10.11450546,17.05382821,15.29509248,11.71848537,19.31679403,20.68013148,25.68240208,24.95233893
-3.263191797,24.77701251,-10.34116812,16.5753899,14.74515407,12.23870906,19.97892161,21.11940548,24.20331835,24.44004532
-4.083835402,24.97263521,-10.00187482,17.54751357,14.53297432,11.77853569,19.96804261,19.8055199,23.95937082,24.96129074
-2.796140778,24.80796433,-10.27391948,16.95803783,14.86480367,12.54634671,20.14632545,20.18402492,24.92326238,25.27215912
-2.483422961,24.37353844,-10.07154987,16.841314,14.78092732,12.68453194,19.28107055,20.0011242,25.20839564,25.36794965
-3.430809492,24.68329604,-9.591225275,16.52527098,15.34307403,12.15823385,19.39605396,20.56245317,25.65683969,24.76141501
-2.545482719,25.21143986,-9.922410153,16.43635032,15.29821353,11.4498182,19.32351163,20.5900256,24.85866685,25.58405551
-2.362496475,25.89181463,-10.07505576,17.49748205,15.16811866,13.2023092,19.55222526,19.90628014,24.86450622,24.81074303
-3.480343777,25.33656044,-9.721976847,16.97739045,14.40981228,12.09452131,19.76900195,20.38066837,24.77649004,25.08171816
-3.187688731,25.12612208,-10.17755815,17.21928925,14.34663108,12.623576,20.01235381,20.47832456,24.40279898,25.32422184
-2.954535767,24.80716264,-9.803071711,17.1039097,15.47277682,10.37323248,20.23911932,20.15922094,24.76038526,25.68412968
-3.217002426,25.20232254,-10.45227635,17.31568109,16.37173941,11.72729884,20.54140759,19.27909201,24.82331399,25.23123753
-3.422939581,25.62369688,-10.36742938,18.31828654,14.80547941,12.09570049,19.62457045,20.3351124,25.58809199,24.61391251
-3.401105287,25.25434045,-11.21784716,15.90254852,14.9556018,11.29358081,20.37083268,19.90293433,24.11165987,24.48605055
-2.64712589,24.03735981,-10.54618773,17.11800732,15.90075689,12.16988695,19.77192207,20.3132427,25.2354709,25.16890341
-3.314784962,24.68145911,-9.132517727,17.49379806,14.98252421,11.69209893,19.65124035,20.47660583,24.88937036,25.02505113
-3.324534026,25.77256342,-10.77509383,17.12338466,14.97285413,12.70000643,19.69279735,20.19114405,25.33983291,24.74001751
-2.819899905,24.56680043,-10.25906201,17.06360594,13.75866108,11.92644508,20.71089934,19.87061202,25.28651263,24.59181743
-3.132325735,24.74656317,-9.09819779,17.23379177,14.91519893,11.48272516,19.31933646,19.6612654,25.701175,25.51308342
-3.157072468,25.13634233,-10.48374284,17.26558617,13.87197941,11.6720169,18.971205,19.93177217,25.21967565,25.67471161
-2.870394209,24.02371824,-9.730158404,17.50677952,15.44925561,12.0659225,20.13499037,20.89354192,23.59184102,24.84448776
-2.06759142,25.37659464,-10.28794833,17.87790177,14.94061699,12.08996162,18.72709862,20.21385143,24.91391778,24.3056566
-2.857537128,24.63003508,-10.12982146,16.86505248,14.17637698,12.57725346,19.46839206,20.54065514,25.7572588,25.09485586
-2.738861457,24.52935899,-10.19860739,16.75219358,14.33924123,12.36312741,19.89897779,20.19357601,25.55424493,24.81691476
-3.158134339,25.50763871,-10.16111714,16.64173498,14.00540975,11.85001936,20.10608795,20.48021881,25.3098891,25.630805
-2.467213549,26.02480256,-9.305582772,16.97215686,15.42351814,12.53933355,20.10398138,20.18768817,25.20440763,25.04223693
-2.808331848,24.9189173,-9.998023801,17.09088754,15.15801222,12.12606235,20.05447427,20.36874458,24.74239262,25.13948501
-2.358297601,25.31087463,-9.954877144,17.37346383,13.94325489,11.65126374,19.54999391,20.17191491,25.41792223,25.36128218
-3.320404413,24.86267578,-9.850480818,16.12616753,15.59199598,11.17558595,20.71139294,20.06636365,23.99414149,26.00129434
-2.949338026,26.14693433,-9.839903275,16.70415949,14.22548589,12.46041484,21.21646269,19.94232366,25.19663959,25.66444788
-2.866142884,25.56299728,-9.719023727,17.20509277,16.10674438,11.28572109,19.18205964,18.63689598,24.97095696,24.8037984
-3.017971569,23.73209608,-9.999307272,16.72132929,14.63282015,12.2969396,19.39807197,19.86304061,25.31768835,25.20380611
-3.783131832,24.79873651,-11.30018112,16.79670079,15.36163494,13.0011518,18.91803257,20.61195075,25.58209491,24.84809928
-3.403857223,23.41439081,-9.275259733,17.15972671,14.3446522,10.99700749,20.20123274,19.93604192,25.57269512,24.57778139
-2.777127889,24.92208333,-10.62412124,17.21606733,15.18748289,11.6739904,19.33962271,19.65305192,25.22957978,25.06682246
-3.542198008,24.02690382,-10.3145974,17.00746552,15.60828698,11.28690315,19.15438056,20.38591095,24.45965121,24.64539205
-3.018749319,25.0724911,-9.700693665,17.18426135,15.37646235,12.50382759,20.28622463,19.71977016,25.74676503,24.87623197
-2.942470137,24.87984763,-9.255272742,16.83825562,14.58478856,12.7059785,20.15824539,20.03730033,26.58895859,25.02078756
-3.431943698,24.8902639,-9.839871844,16.68005827,15.35270592,12.41340756,19.59472138,19.86635646,24.88612709,24.89216777
-2.434226894,24.67509748,-9.899994889,18.26600475,14.95638687,12.46932149,20.212483,20.10289459,23.67295134,25.73171184
-2.06192598,25.27392029,-9.391195033,16.92186301,14.87526788,11.4145005,19.64965928,19.52741638,25.32787359,24.92679388
-2.950125178,25.01787451,-9.964323311,17.31050058,14.49192521,11.04034813,20.85431074,19.97838611,25.07395595,24.8050311
-2.662620056,24.88565387,-10.83437408,17.38533847,14.96180523,11.32158835,20.15128984,20.00741914,24.34576074,24.72014271
-2.401326937,25.2460254,-9.58867893,16.92828305,15.49766543,11.61555786,19.80861655,21.22755113,25.10885839,24.3657323
